title,originallink,link,description,pubDate,corp_name,E,S,G,value
"'채용비리 혐의' LG전자 인사담당, 1심판결 불복 항소",http://www.newsis.com/view/?id=NISX20210903_0001571104&cID=10201&pID=10200,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010700263,"기사내용 요약LG전자 신입사원 면접 업무방해 혐의 그룹장 아들, 기준 안됐는데 합격시켜 면접 105명 중 102등, 최종 선발되기도 [서울=뉴시스]박현준 기자 = LG전자의 신입사원 채용 과정에서 청탁을 받고 채용 업무를...","Fri, 03 Sep 2021 11:23:00 +0900",LG전자,0,1,0,2
신입사원 채용비리 릴레이 LG전자에 이어 조용병 회장의 신한금융지주도 망신...,http://www.lkp.news/news/articleView.html?idxno=17401,http://www.lkp.news/news/articleView.html?idxno=17401,지난달 징역형의 집행유예와 벌금형이 선고된 LG전자 전·현직 임직원들에 이어 이번에는 조병용... 특히 일부 고위층 자재들에 대한 취업청탁은 단순히 업무방해 수준이 아니라 뇌물성 채용으로 보고 엄중하게 처리해야...,"Mon, 06 Sep 2021 14:49:00 +0900",LG전자,0,1,0,2
희성그룹 부회장으로 복귀한 ‘정통 LG맨’ 정도현… LG 전철 밟을수 있을까,http://www.skyedaily.com/news/news_view.html?ID=137147,http://www.skyedaily.com/news/news_view.html?ID=137147,"LG전자는 공기청정기, 냉장고, 세탁기, 텔레비전 등을 주로 생산하는 종합 전자회사로 LG그룹을 대표하는... 전자가 주력 계열사다. 한편 희성그룹과 관련해 이달 13일 구본능 희성그룹 회장 일가와 임원들의 탈세...","Mon, 26 Jul 2021 18:16:00 +0900",LG전자,0,0,1,0
"SK이노, 울산지역 민·관·기업과 손잡고 '탈플라스틱' 활동 나선다(종합)",http://www.newsis.com/view/?id=NISX20210913_0001582054&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010718427,체결 SK이노베이션이 울산지역 민·관·기업과 연합해 플라스틱으로부터 지구를 지키는 활동에 나선다.... 산해진미 플로깅은 최근 환경오염의 주범으로 꼽히는 폐플라스틱 쓰레기로부터 산(山)과 바다(海)를 지켜 참(眞)...,"Mon, 13 Sep 2021 17:40:00 +0900",SK이노베이션,1,0,0,1
"SK이노베이션, 美 휘발유 값 담합 의혹 '집단소송'으로 번지나",http://www.ntoday.co.kr/news/articleView.html?idxno=72931,http://www.ntoday.co.kr/news/articleView.html?idxno=72931,"지난 2018년부터 관련 조사를 받아온 SK이노베이션은 그동안 담합행위 의혹을 부정해왔지만, 잇단 고소가 이어진 후에는 소송에 성실히 임하겠다는 조심스러운 입장을 밝혔다. SK이노베이션 관계자는 ""집단소송으로...","Mon, 01 Jun 2020 19:02:00 +0900",SK이노베이션,0,1,0,2
'불법고용 논란까지'..LG화학 소송전에 더 불리해진 SK이노베이션,http://www.opinionnews.co.kr/news/articleView.html?idxno=38653,http://www.opinionnews.co.kr/news/articleView.html?idxno=38653,"이미 지난 2월 미국 국제무역위원회(ITC)가 LG화학의 손을 들어주는 조기패소 예비결정을 내렸고, 오는 10월 최종판결이 예정된 가운데 SK이노베이션은 '한국인 불법고용 논란'이라는 또다른 악재를 마주하게 됐다....","Mon, 24 Aug 2020 15:07:00 +0900",SK이노베이션,0,1,0,2
"[그룹 지배구조 분석] ⑤ SK그룹, 빨라지는 지배구조 개편 발걸음…SK텔레콤 ...",http://www.g-enews.com/ko-kr/news/article/news_all/2021070722122178090647a96443_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2021070722122178090647a96443_1/article.html,SK그룹의 SK이노베이션은 지난 1일에는 배터리 사업 분사를 검토하고 있다고 밝혔습니다. 김준 총괄사장이... 이 일에 대한 항의로 네티즌들 사이에 SK그룹 제품 불매운동과 네이트온 탈퇴 운동 등이 시작되면서...,"Thu, 08 Jul 2021 08:54:00 +0900",SK이노베이션,0,0,1,0
"SK이노베이션 유럽법인장, 폴란드 경제특구 대표 회동…분리막 투자 '활활'",https://www.theguru.co.kr/news/article.html?no=13813,https://www.theguru.co.kr/news/article.html?no=13813,"SK이노베이션의 투자로 관련 하도급 업체들의 활발한 폴란드 진출, 2021년까지 최소 300명의 인력 채용 등 경제적 효과가 기대돼서다. 철강 산업의 중심지였던 카토비치에 첨단 전기차 산업을 꽃피울 수 있는 계기...","Thu, 03 Sep 2020 09:05:00 +0900",SK이노베이션,0,0,0,0
"최재원 SK 부회장, 내달 취업제한 종료… 배터리 사업 힘 받는다",https://biz.chosun.com/industry/company/2021/09/28/4VSRRQPXUVHVTBW4ITRWWZVHEQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000763057,최 수석부회장은 2012년 횡령 혐의로 경기도 의왕 서울구치소에 수감돼 있을 당시 SK이노베이션 배터리 사업팀장에게 편지를 보내 “배터리는 SK이노베이션의 정유·석유 사업을 대체할 정도로 유망한 사업”이라고...,"Tue, 28 Sep 2021 06:01:00 +0900",SK이노베이션,0,0,1,0
[Who Is ?] 김준 SK이노베이션 대표이사 총괄사장,https://www.businesspost.co.kr/BP?command=article_view&num=236523,https://www.businesspost.co.kr/BP?command=article_view&num=236523,당시 SK이노베이션을 지휘하던 정철길 대표이사 사장이 SKC&C 사장 시절 일어난 방산비리로 검찰의 소환조사를 받은 데다 SK이노베이션의 자회사인 SK루브리컨츠 매각을 추진하다 무산되는 등 리더십에 타격을 받고...,"Thu, 17 Jun 2021 10:26:00 +0900",SK이노베이션,0,0,0,0
"화천대유 대장동 개발사업의 미스터리…SK, 최태원, 전석진, 성균관스캔들 그...",http://www.lkp.news/news/articleView.html?idxno=17604,http://www.lkp.news/news/articleView.html?idxno=17604,"대가성 뇌물'이라는 주장과 '최회장이 측근을 통해 사면 로비를 했다'는 취지의 서위사실을 게시해... 당시 SK수펙스추구협의회 의장인 김창근 SK이노베이션 회장은 ""하늘 같은 이 은혜를 영원히 잊지 않고 산업보국에...","Tue, 28 Sep 2021 11:59:00 +0900",SK이노베이션,0,0,1,2
[Who Is ?] 최태원 SK그룹 회장 겸 대한상공회의소 회장,https://www.businesspost.co.kr/BP?command=article_view&num=239216,https://www.businesspost.co.kr/BP?command=article_view&num=239216,"SK상사 상무이사를 거쳐 SK 대표이사 부사장을 지냈다. SK 대표이사 회장에 오른 뒤 SK이노베이션과... △분식회계와 횡령, 특별사면 최태원은 2003년 2월 SK네트웍스 분식회계 사건으로 징역 3년을 선고받았으나 2008년...","Mon, 05 Jul 2021 10:24:00 +0900",SK이노베이션,0,0,0,0
[미리보는 이데일리 신문]비메모리 투자 확 늘린 삼성·SK K반도체 '초격차전...,http://www.edaily.co.kr/news/newspath.asp?newsid=03837606629048592,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004929115,"개발지역서 탈세 289명 세무조사 착수 △인플레 공포에 긴축설 솔솔 - 4%대 성장전망, 눈덩이 가계빚에 물가... 명명식 - SK이노베이션 1분기 영업익 5025억 ‘적자 탈출’ △산업·바이오 - 코로나 백신 개발 CEO “비교임상...","Thu, 13 May 2021 22:22:00 +0900",SK이노베이션,0,0,0,0
[9월 3주차 친환경 유통기업] LG생활건강·스타벅스·롯데홈쇼핑·애경산업,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=130315,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=130315,"◇ LG생활건강, 커피찌꺼기로 생활용품 원료 만든다 /그린포스트코리아  LG생활건강은 폐기되는... 이완신 롯데홈쇼핑 대표는 ""폐섬유 소각 및 매립으로 환경오염 문제가 대두됨에 따라 탄소저감 및 환경 보호에...","Sat, 18 Sep 2021 07:00:00 +0900",LG생활건강,1,0,0,1
올해 국감 증인 채택으로 본 ‘공정이슈’,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109271114595790962,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109271114595790962,"이와 관련해선 정승인 BBQ 사장, 차석용 LG생활건강 부회장, 김영찬 골프존뉴딘홀딩스 회장, 한민화... 이밖에 해운사 운임담합 사건과 머지플러스 사태 등이 이번 국감에서 다뤄질 예정이다. euny@","Mon, 27 Sep 2021 18:10:00 +0900",LG생활건강,0,1,0,0
막말에 공든탑 '휘청'…ESG 발목 잡은 '노동자 문제',http://news.mt.co.kr/mtview.php?no=2021081216543337346,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004632390,유지했지만 LG생활건강이 기존 2위에서 15위로 크게 밀렸다. 최연소 임원의 막말 논란이 불거지면서 순위가 떨어진 것이다. 비정규직 노동자 문제도 부각됐다. 대법원이 지난달 현대위아에 대해 비정규직인 파견...,"Wed, 18 Aug 2021 04:47:00 +0900",LG생활건강,0,1,0,2
[유통 마케팅: 알쓸신잡] 대충 만든(?) LG생활건강 광고가 더 먹히는 이유?,http://www.topdaily.kr/news/articleView.html?idxno=118113,http://www.topdaily.kr/news/articleView.html?idxno=118113,그래픽=변정인 기자 #LG생활건강 #비속어에 #단순그림체도 #인기폭발 #B급마케팅 #MZ세대취향저격 톱데일리... 당시 논란은 크게 확산돼 소비자들 사이에서는 배민 불매운동 얘기가 돌기도 했다. 결국 배민은 상황...,"Thu, 23 Sep 2021 17:45:00 +0900",LG생활건강,0,0,0,0
플랫폼·가맹사업자 불공정행위 국감 핫이슈 부각...카카오·쿠팡 등 경영진 ...,http://www.consumernews.co.kr/news/articleView.html?idxno=635902,http://www.consumernews.co.kr/news/articleView.html?idxno=635902,차석용 LG생활건강 부회장은 대리점과의 불공정거래 문제로 국감장으로 소환됐다. 앞서 LG생활건강은 가맹점에 할인행사 비용을 떠넘긴 가맹사업법 위반 혐의로 공정위로부터 과징금을 부과 받은 바 있다. 최근 대규모...,"Tue, 28 Sep 2021 07:10:00 +0900",LG생활건강,0,1,0,2
"(주)파리크라상·농심·CJ제일제당·LG생활건강, 동반성장지수 최우수 등급 획...",https://www.chosun.com/economy/industry-company/2021/09/15/FZQ2OXIP7RHQ3NPK4EI4C5XFWE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003640645,"유통업계에선 SPC그룹 계열사 (주)파리크라상과 농심, CJ제일제당과 LG생활건강 등은 공정거래위원회와... CJ제일제당은 ‘하도급 거래 내부심의위원회’, ‘분쟁조정협의회’를 정례화하고 물량과 납기 등을 사전...","Wed, 15 Sep 2021 18:35:00 +0900",LG생활건강,0,1,0,1
횡령·배임 등기임원 선임하고도 방지대책 없는 상장사 4곳?,https://www.hani.co.kr/arti/economy/economy_general/1001585.html,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002550656,중 횡령·배임 이력이 있는 등기임원을 선임한 기업은 9곳으로 나타났다. 이 가운데 기업가치 훼손이나... 엘지(LG)생활건강 등 3곳이다. 포스코와 포스코케미칼은 협력업체 노동자 산업재해 영향으로 등급이 한단계...,"Wed, 30 Jun 2021 16:38:00 +0900",LG생활건강,0,0,1,2
[김박사 오늘 기업·사람] LG생활건강·카카오·SK·삼영화학공업,https://biz.sbs.co.kr/article_hub/20000023899?division=NAVER,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000251682,"상무 '차용석 LG생활건강' LG그룹의 최연소 임원으로 발탁돼 화제가 됐었던 LG생활건강의 한 임원이... 담당 - ""부정비리·불만 신고하는 회사 정도경영도 답 없다"" - 1971년생 전무도 같이 막말…성균관대 화공과 졸업...","Wed, 21 Jul 2021 08:36:00 +0900",LG생활건강,0,0,0,0
"[K-Biz 리뷰] LG화학, LG전자 美 전기차 부품공장 인수·대웅제약, 英 아박타...",https://www.theguru.co.kr/news/article.html?no=12934,https://www.theguru.co.kr/news/article.html?no=12934,대형 뇌물스캔들 연루…2800억 공사 차질 우려 ▲ 삼성전자 = 엑시노스 모바일 이어 PC도 탑재…성능 논란... 아모레퍼시픽·LG생활건강 = '화이트닝 대신 브라이트닝' 아모레·LG생건 센스 엄지척 ▲ ㈜STX = 페루 군함...,"Sun, 02 Aug 2020 05:01:00 +0900",LG생활건강,0,0,0,0
[재계 프리즘] 기업의 기부금과 ESG경영,https://www.etoday.co.kr/news/view/2059662,https://www.etoday.co.kr/news/view/2059662,"(삼성전자,현대자동차, LG생활건강, SK텔레콤,롯데쇼핑)의 기부금을 추정해 봤다.이들 5개 기업의 추정... 대기업의 오너나 최고경영자가 횡령이나 분식에 연루되어 사법처벌을 받은 경우가 많다. 그래서 이를 방지하기...","Mon, 06 Sep 2021 05:02:00 +0900",LG생활건강,0,1,0,1
['LG 유일 후계자' 구광모의 고민] 탈세·승계의혹 어떻게 잠재우나,http://www.00news.co.kr/news/articleView.html?idxno=53212,http://www.00news.co.kr/news/articleView.html?idxno=53212,"최근 검찰이 LG 오너일가의 탈세 의혹을 정조준하면서 긴장감이 감돌고 있는 까닭이다. 여기에 재계 역대... 하현회 LG 부회장과 조성진 LG전자 부회장, 한상범 LG디스플레이 부회장, 차석용 LG생활건강 부회장, 권영수...","Tue, 22 May 2018 11:46:00 +0900",LG생활건강,0,0,1,0
공정위 조사로 'SKT·KT·LGU+' 휴대폰 할부수수료 담합의혹 사실여부 밝혀질...,http://www.newscj.com/news/articleView.html?idxno=836908,http://www.newscj.com/news/articleView.html?idxno=836908,"ⓒ천지일보DB 공정거래위원회가 담합의혹을 받고 있는 SK텔레콤, KT, LG유플러스 이동통신3사에 대해 현장 조사를 벌이고 있다. 이들 3사는 휴대폰 할부수수료 담합 의혹으로 공정거래위원회 조사를 받고 있다. 11일...","Thu, 11 Mar 2021 06:55:00 +0900",SK텔레콤,0,1,0,2
"""계열회사 근로자 전출 받아도 불법파견""...SK텔레콤 패소, 대기업 관행에 파...",http://www.worklaw.co.kr/view/view.asp?accessSite=Naver&accessMethod=Search&accessMenu=News&in_cate=104&in_cate2=1011&gopage=1&bi_pidx=30024,http://www.worklaw.co.kr/view/view.asp?accessSite=Naver&accessMethod=Search&accessMenu=News&in_cate=104&in_cate2=1011&gopage=1&bi_pidx=30024,전출이 불법파견에 해당할 수 있다는 법원 판결이 나왔다. 전출을 활발히 활용하는 대기업의 인사 관행이나... 계열사들이 사실상 SK텔레콤으로의 파견을 '업(業)'으로 했다는 점도 인정해 파견법이 적용될 수 있다고도...,"Thu, 14 Nov 2019 16:10:00 +0900",SK텔레콤,0,1,0,2
"[IT오늘] 네이버, 사장님 전용 웹페이지 출시…SK텔레콤, 11번가 등과 장애인...",http://www.sisaon.co.kr/news/articleView.html?idxno=130998,http://www.sisaon.co.kr/news/articleView.html?idxno=130998,"SK텔레콤은 11번가·한국장애인고용공단과 ICT를 기반으로 한 장애인 근무환경 개선 업무협약을 체결했다고... 가디언 플랫폼은 서로 다른 동물의 신호를 감시·식별하고, 총성과 불법 벌목에 사용되는 전기톱 등 위협을...","Fri, 27 Aug 2021 17:02:00 +0900",SK텔레콤,0,1,0,1
"日 불매 잊었나…무인양품, 버젓이 '일본해' 표기 논란",http://www.inews24.com/view/1404880,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000624499,"지도 하단에 '2021 구글, SK텔레콤(2021 Google, SK telecom)'이라고 표기해 지도 데이터 출처를 표기하고 있는 만큼... 2019년 일본 불매운동 당시 일본 내 우익을 후원하고 있는 것이 드러나며 '우익기업'으로 분류돼 불매 대상...","Wed, 15 Sep 2021 16:48:00 +0900",SK텔레콤,0,0,0,0
